"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr20",3767677,3767929,253,"*","MYC_A549_peak_5375",95,".",5.45749,13.452,9.50657,83,"Promoter (<=1kb)",20,3753508,3767728,14221,2,"54976","ENST00000217195.12",0,"ENSG00000101220","ADISSP","adipose secreted signaling protein"
"chr20",3768298,3768442,145,"*","MYC_A549_peak_5376",35,".",3.64589,7.09102,3.57525,74,"Promoter (<=1kb)",20,3753508,3767781,14274,2,"54976","ENST00000399672.5",-517,"ENSG00000101220","ADISSP","adipose secreted signaling protein"
"chr20",3795817,3795955,139,"*","MYC_A549_peak_5377",54,".",4.03247,9.09299,5.40231,13,"Promoter (<=1kb)",20,3795739,3805237,9499,1,"994","ENST00000467519.5",78,"ENSG00000101224","CDC25B","cell division cycle 25B"
"chr20",3807056,3807190,135,"*","MYC_A549_peak_5378",31,".",4.66571,6.59306,3.13867,47,"Promoter (1-2kb)",20,3808357,3812434,4078,1,"101929125","ENST00000613868.1",-1167,"ENSG00000275491","LINC01730","long intergenic non-protein coding RNA 1730"
"chr20",3807380,3807937,558,"*","MYC_A549_peak_5379",259,".",11.673,30.322,25.9481,380,"Promoter (<=1kb)",20,3808357,3812434,4078,1,"101929125","ENST00000613868.1",-420,"ENSG00000275491","LINC01730","long intergenic non-protein coding RNA 1730"
"chr20",3808029,3808460,432,"*","MYC_A549_peak_5380",1155,".",35.8215,122.166,115.591,270,"Promoter (<=1kb)",20,3808357,3812434,4078,1,"101929125","ENST00000613868.1",0,"ENSG00000275491","LINC01730","long intergenic non-protein coding RNA 1730"
"chr20",3811425,3812209,785,"*","MYC_A549_peak_5381",611,".",21.3429,65.8494,61.1775,495,"Promoter (<=1kb)",20,3811384,3823882,12499,1,"101929125","ENST00000620777.1",41,"ENSG00000275491","LINC01730","long intergenic non-protein coding RNA 1730"
"chr20",3818447,3818623,177,"*","MYC_A549_peak_5382",114,".",7.31926,15.4506,11.4194,80,"Promoter (1-2kb)",20,3820524,3825307,4784,1,"55317","ENST00000246041.6",-1901,"ENSG00000125843","AP5S1","adaptor related protein complex 5 subunit sigma 1"
"chr20",3846664,3846886,223,"*","MYC_A549_peak_5383",95,".",5.45749,13.452,9.50657,104,"Promoter (<=1kb)",20,3846799,3876123,29325,1,"57506","ENST00000416600.6",0,"ENSG00000088888","MAVS","mitochondrial antiviral signaling protein"
"chr20",4085350,4085504,155,"*","MYC_A549_peak_5384",137,".",5.15054,17.8367,13.7164,85,"Distal Intergenic",20,4120980,4175104,54125,1,"54498","ENST00000493223.1",-35476,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4085639,4085813,175,"*","MYC_A549_peak_5385",54,".",4.88063,9.17332,5.48036,104,"Distal Intergenic",20,4120980,4175104,54125,1,"54498","ENST00000493223.1",-35167,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4134478,4134621,144,"*","MYC_A549_peak_5386",55,".",4.88896,9.25272,5.55434,96,"Intron (ENST00000493223.1/54498, intron 1 of 1)",20,4120980,4175104,54125,1,"54498","ENST00000493223.1",13498,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4135080,4135184,105,"*","MYC_A549_peak_5387",19,".",3.8174,5.25527,1.9931,8,"Intron (ENST00000493223.1/54498, intron 1 of 1)",20,4148779,4187746,38968,1,"54498","ENST00000621355.4",-13595,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4135244,4135382,139,"*","MYC_A549_peak_5388",37,".",4.8119,7.27655,3.75081,70,"Intron (ENST00000493223.1/54498, intron 1 of 1)",20,4148779,4187746,38968,1,"54498","ENST00000621355.4",-13397,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4135512,4135629,118,"*","MYC_A549_peak_5389",73,".",6.2609,11.2084,7.38215,56,"Intron (ENST00000493223.1/54498, intron 1 of 1)",20,4148779,4187746,38968,1,"54498","ENST00000621355.4",-13150,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4135685,4135858,174,"*","MYC_A549_peak_5390",19,".",3.13045,5.26629,1.99885,7,"Intron (ENST00000493223.1/54498, intron 1 of 1)",20,4148779,4187746,38968,1,"54498","ENST00000621355.4",-12921,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4136227,4136630,404,"*","MYC_A549_peak_5391",181,".",10.4732,22.4315,18.1949,275,"Intron (ENST00000493223.1/54498, intron 1 of 1)",20,4148779,4187746,38968,1,"54498","ENST00000621355.4",-12149,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4136723,4136946,224,"*","MYC_A549_peak_5392",135,".",8.94622,17.6127,13.5032,90,"Intron (ENST00000493223.1/54498, intron 1 of 1)",20,4148779,4187746,38968,1,"54498","ENST00000621355.4",-11833,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4148789,4148939,151,"*","MYC_A549_peak_5393",123,".",8.33542,16.4541,12.3805,74,"Promoter (<=1kb)",20,4148828,4187727,38900,1,"54498","ENST00000305958.9",0,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4171473,4171757,285,"*","MYC_A549_peak_5394",102,".",7.03406,14.2141,10.2312,154,"Promoter (<=1kb)",20,4171710,4187747,16038,1,"54498","ENST00000379460.6",0,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4172106,4172409,304,"*","MYC_A549_peak_5395",56,".",5.00265,9.40261,5.69108,231,"Promoter (<=1kb)",20,4171710,4187747,16038,1,"54498","ENST00000379460.6",396,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4172478,4172736,259,"*","MYC_A549_peak_5396",35,".",2.83211,7.09779,3.58025,182,"Promoter (<=1kb)",20,4171710,4187747,16038,1,"54498","ENST00000379460.6",768,"ENSG00000088826","SMOX","spermine oxidase"
"chr20",4221300,4221425,126,"*","MYC_A549_peak_5397",44,".",4.25127,7.99358,4.40735,58,"Promoter (<=1kb)",20,4221681,4222381,701,2,"146","ENST00000621688.1",956,"ENSG00000171873","ADRA1D","adrenoceptor alpha 1D"
"chr20",4221515,4221672,158,"*","MYC_A549_peak_5398",84,".",4.56092,12.3086,8.42458,95,"Promoter (<=1kb)",20,4221681,4222381,701,2,"146","ENST00000621688.1",709,"ENSG00000171873","ADRA1D","adrenoceptor alpha 1D"
"chr20",4244890,4245219,330,"*","MYC_A549_peak_5399",135,".",8.94622,17.6127,13.5032,148,"Intron (ENST00000379453.6/146, intron 1 of 1)",20,4220630,4249287,28658,2,"146","ENST00000379453.6",4068,"ENSG00000171873","ADRA1D","adrenoceptor alpha 1D"
"chr20",4249608,4249810,203,"*","MYC_A549_peak_5400",112,".",8.03002,15.3155,11.2865,75,"Promoter (<=1kb)",20,4220630,4249287,28658,2,"146","ENST00000379453.6",-321,"ENSG00000171873","ADRA1D","adrenoceptor alpha 1D"
"chr20",4686966,4687227,262,"*","MYC_A549_peak_5401",84,".",6.27438,12.3053,8.42429,205,"Promoter (<=1kb)",20,4686543,4701590,15048,1,"5621","ENST00000457586.2",423,"ENSG00000171867","PRNP","prion protein (Kanno blood group)"
"chr20",5066005,5066238,234,"*","MYC_A549_peak_5402",123,".",6.82186,16.4086,12.3463,144,"Promoter (1-2kb)",20,5066082,5068154,2073,2,"29058","ENST00000616569.1",1916,"ENSG00000089063","TMEM230","transmembrane protein 230"
"chr20",5073214,5073513,300,"*","MYC_A549_peak_5403",112,".",8.03002,15.3155,11.2865,133,"Intron (ENST00000615008.4/29058, intron 4 of 5)",20,5066082,5068154,2073,2,"29058","ENST00000616569.1",-5060,"ENSG00000089063","TMEM230","transmembrane protein 230"
"chr20",5112861,5113141,281,"*","MYC_A549_peak_5404",134,".",6.65134,17.5374,13.4333,222,"Promoter (<=1kb)",20,5068483,5113087,44605,2,"29058","ENST00000612323.4",0,"ENSG00000089063","TMEM230","transmembrane protein 230"
"chr20",5119337,5119483,147,"*","MYC_A549_peak_5405",37,".",3.57664,7.23431,3.71176,130,"Promoter (<=1kb)",20,5114953,5119958,5006,2,"5111","ENST00000379143.10",475,"ENSG00000132646","PCNA","proliferating cell nuclear antigen"
"chr20",5514305,5514440,136,"*","MYC_A549_peak_5406",56,".",5.48774,9.31879,5.61176,92,"Intron (ENST00000650928.1/149837, intron 1 of 5)",20,5501074,5510842,9769,2,"149837","ENST00000660858.1",-3463,"ENSG00000205181","LINC00654","long intergenic non-protein coding RNA 654"
"chr20",5610935,5611149,215,"*","MYC_A549_peak_5407",68,".",3.9908,10.6508,6.8682,67,"Promoter (<=1kb)",20,5544439,5611006,66568,2,"56261","ENST00000379019.7",0,"ENSG00000125772","GPCPD1","glycerophosphocholine phosphodiesterase 1"
"chr20",5611192,5611304,113,"*","MYC_A549_peak_5408",30,".",3.38817,6.46191,3.01452,8,"Promoter (<=1kb)",20,5544439,5611006,66568,2,"56261","ENST00000379019.7",-186,"ENSG00000125772","GPCPD1","glycerophosphocholine phosphodiesterase 1"
"chr20",5648066,5648203,138,"*","MYC_A549_peak_5409",39,".",4.9723,7.53305,3.98364,83,"Distal Intergenic",20,5544439,5611006,66568,2,"56261","ENST00000379019.7",-37060,"ENSG00000125772","GPCPD1","glycerophosphocholine phosphodiesterase 1"
"chr20",5654585,5654870,286,"*","MYC_A549_peak_5410",24,".",3.12505,5.83711,2.4884,271,"Distal Intergenic",20,5544439,5611006,66568,2,"56261","ENST00000379019.7",-43579,"ENSG00000125772","GPCPD1","glycerophosphocholine phosphodiesterase 1"
"chr20",5657435,5657720,286,"*","MYC_A549_peak_5411",95,".",5.45749,13.452,9.50657,130,"Distal Intergenic",20,5544439,5611006,66568,2,"56261","ENST00000379019.7",-46429,"ENSG00000125772","GPCPD1","glycerophosphocholine phosphodiesterase 1"
"chr20",5657823,5657929,107,"*","MYC_A549_peak_5412",21,".",3.72922,5.46828,2.1451,7,"Distal Intergenic",20,5544439,5611006,66568,2,"56261","ENST00000379019.7",-46817,"ENSG00000125772","GPCPD1","glycerophosphocholine phosphodiesterase 1"
"chr20",5696298,5696436,139,"*","MYC_A549_peak_5413",39,".",4.9723,7.53305,3.98364,41,"Distal Intergenic",20,5750393,5773447,23055,1,"149840","ENST00000378979.8",-53957,"ENSG00000171984","SHLD1","shieldin complex subunit 1"
"chr20",5737533,5737667,135,"*","MYC_A549_peak_5414",35,".",2.83211,7.09779,3.58025,14,"Distal Intergenic",20,5750393,5773447,23055,1,"149840","ENST00000378979.8",-12726,"ENSG00000171984","SHLD1","shieldin complex subunit 1"
"chr20",5750212,5750406,195,"*","MYC_A549_peak_5415",137,".",6.53991,17.8356,13.7164,45,"Promoter (<=1kb)",20,5750393,5773447,23055,1,"149840","ENST00000378979.8",0,"ENSG00000171984","SHLD1","shieldin complex subunit 1"
"chr20",5911591,5911733,143,"*","MYC_A549_peak_5416",35,".",3.51703,7.09102,3.57525,129,"Promoter (<=1kb)",20,5911530,5923073,11544,1,"1114","ENST00000455042.1",61,"ENSG00000089199","CHGB","chromogranin B"
"chr20",5950452,5950661,210,"*","MYC_A549_peak_5417",168,".",6.10724,21.0061,16.8022,114,"Promoter (<=1kb)",20,5937228,5950533,13306,2,"51605","ENST00000203001.7",0,"ENSG00000089195","TRMT6","tRNA methyltransferase 6 non-catalytic subunit"
"chr20",5973210,5973426,217,"*","MYC_A549_peak_5418",44,".",5.28141,8.00258,4.40735,129,"Intron (ENST00000378883.5/84515, intron 11 of 17)",20,5950949,6039856,88908,1,"54675","ENST00000652720.1",22261,"ENSG00000088766","CRLS1","cardiolipin synthase 1"
"chr20",6122712,6123310,599,"*","MYC_A549_peak_5419",206,".",11.3894,24.9415,20.6509,332,"Promoter (<=1kb)",20,6074845,6123030,48186,2,"55612","ENST00000217289.9",0,"ENSG00000101311","FERMT1","FERM domain containing kindlin 1"
"chr20",6123444,6123543,100,"*","MYC_A549_peak_5420",27,".",4.67061,6.17104,2.74794,54,"Promoter (<=1kb)",20,6087310,6123214,35905,2,"55612","ENST00000699096.1",-230,"ENSG00000101311","FERMT1","FERM domain containing kindlin 1"
"chr20",9067566,9068016,451,"*","MYC_A549_peak_5421",270,".",13.2218,31.4738,27.0864,258,"Promoter (<=1kb)",20,9067825,9481242,413418,1,"5332","ENST00000378501.3",0,"ENSG00000101333","PLCB4","phospholipase C beta 4"
"chr20",9069240,9069339,100,"*","MYC_A549_peak_5422",35,".",4.97601,7.06977,3.55919,37,"Promoter (<=1kb)",20,9069148,9480803,411656,1,"5332","ENST00000693005.1",92,"ENSG00000101333","PLCB4","phospholipase C beta 4"
"chr20",9301988,9302091,104,"*","MYC_A549_peak_5423",52,".",5.89222,8.96701,5.28423,51,"Intron (ENST00000378501.3/5332, intron 2 of 37)",20,9307800,9481242,173443,1,"5332","ENST00000492632.5",-5709,"ENSG00000101333","PLCB4","phospholipase C beta 4"
"chr20",9618065,9618194,130,"*","MYC_A549_peak_5424",71,".",6.50302,10.9826,7.17314,59,"Intron (ENST00000353224.10/57144, intron 3 of 9)",20,9562941,9571257,8317,1,"105372523","ENST00000657954.1",55124,NA,"LOC105372523","uncharacterized LOC105372523"
"chr20",9978513,9978641,129,"*","MYC_A549_peak_5425",50,".",4.22043,8.71601,5.07167,87,"Distal Intergenic",20,9986088,10007116,21029,1,"101929371","ENST00000449270.1",-7447,NA,"PARAL1","PPARG activating RBM14 associated lncRNA 1"
"chr20",10034995,10035404,410,"*","MYC_A549_peak_5426",112,".",8.03002,15.3155,11.2865,93,"Promoter (<=1kb)",20,10024859,10035206,10348,2,"100131208","ENST00000671416.1",0,"ENSG00000227906","SNAP25-AS1","SNAP25 antisense RNA 1"
"chr20",10074574,10074795,222,"*","MYC_A549_peak_5427",176,".",9.61126,21.8929,17.6676,89,"Exon (ENST00000426491.5/100131208, exon 5 of 5)",20,10025616,10035324,9709,2,"100131208","ENST00000438646.1",-39250,"ENSG00000227906","SNAP25-AS1","SNAP25 antisense RNA 1"
"chr20",10111222,10111331,110,"*","MYC_A549_peak_5428",27,".",4.67061,6.17104,2.74794,20,"Intron (ENST00000661614.1/100131208, intron 2 of 4)",20,10172395,10290553,118159,1,"105372524","ENST00000693732.1",-61064,"ENSG00000230506","LOC105372524","uncharacterized LOC105372524"
"chr20",10172298,10172581,284,"*","MYC_A549_peak_5429",52,".",5.58682,8.96701,5.28423,224,"Promoter (<=1kb)",20,10172395,10290553,118159,1,"105372524","ENST00000693732.1",0,"ENSG00000230506","LOC105372524","uncharacterized LOC105372524"
"chr20",10172685,10172786,102,"*","MYC_A549_peak_5430",35,".",4.97601,7.06977,3.55919,92,"Promoter (<=1kb)",20,10172701,10186740,14040,1,"105372524","ENST00000666915.1",0,"ENSG00000230506","LOC105372524","uncharacterized LOC105372524"
"chr20",10218015,10218276,262,"*","MYC_A549_peak_5431",123,".",8.33542,16.4541,12.3805,128,"Promoter (<=1kb)",20,10218830,10307418,88589,1,"6616","ENST00000254976.7",-554,"ENSG00000132639","SNAP25","synaptosome associated protein 25"
"chr20",10218580,10218711,132,"*","MYC_A549_peak_5432",34,".",4.1158,6.9063,3.42302,72,"Promoter (<=1kb)",20,10218830,10307418,88589,1,"6616","ENST00000254976.7",-119,"ENSG00000132639","SNAP25","synaptosome associated protein 25"
"chr20",10218796,10218901,106,"*","MYC_A549_peak_5433",62,".",6.19762,9.96097,6.21526,85,"Promoter (<=1kb)",20,10218830,10307418,88589,1,"6616","ENST00000254976.7",0,"ENSG00000132639","SNAP25","synaptosome associated protein 25"
"chr20",10219570,10219804,235,"*","MYC_A549_peak_5434",81,".",4.80563,12.0029,8.1423,85,"Promoter (<=1kb)",20,10023577,10219754,196178,2,"100131208","ENST00000603542.6",0,"ENSG00000227906","SNAP25-AS1","SNAP25 antisense RNA 1"
"chr20",10249416,10249533,118,"*","MYC_A549_peak_5435",27,".",4.67061,6.17104,2.74794,50,"Exon (ENST00000689248.1/6616, exon 3 of 3)",20,10275519,10278069,2551,1,"6616","ENST00000492814.1",-25986,"ENSG00000132639","SNAP25","synaptosome associated protein 25"
"chr20",10249970,10250119,150,"*","MYC_A549_peak_5436",25,".",4.19913,5.86499,2.50663,65,"Exon (ENST00000689248.1/6616, exon 3 of 3)",20,10275519,10278069,2551,1,"6616","ENST00000492814.1",-25400,"ENSG00000132639","SNAP25","synaptosome associated protein 25"
"chr20",10250940,10251235,296,"*","MYC_A549_peak_5437",91,".",7.41922,13.1024,9.1716,122,"Exon (ENST00000689248.1/6616, exon 3 of 3)",20,10275519,10278069,2551,1,"6616","ENST00000492814.1",-24284,"ENSG00000132639","SNAP25","synaptosome associated protein 25"
"chr20",10251427,10251535,109,"*","MYC_A549_peak_5438",27,".",4.36521,6.17104,2.74794,83,"Exon (ENST00000689248.1/6616, exon 3 of 3)",20,10275519,10278069,2551,1,"6616","ENST00000492814.1",-23984,"ENSG00000132639","SNAP25","synaptosome associated protein 25"
"chr20",10328289,10328388,100,"*","MYC_A549_peak_5439",27,".",4.36521,6.17104,2.74794,24,"Intron (ENST00000421143.6/100131208, intron 1 of 3)",20,10296230,10307418,11189,1,"6616","ENST00000495883.1",32059,"ENSG00000132639","SNAP25","synaptosome associated protein 25"
"chr20",10352320,10352771,452,"*","MYC_A549_peak_5440",219,".",11.6948,26.2196,21.9098,98,"Intron (ENST00000421143.6/100131208, intron 1 of 3)",20,10026075,10368719,342645,2,"100131208","ENST00000421143.6",15948,"ENSG00000227906","SNAP25-AS1","SNAP25 antisense RNA 1"
"chr20",10353055,10353231,177,"*","MYC_A549_peak_5441",44,".",5.28141,8.00258,4.40735,83,"Intron (ENST00000421143.6/100131208, intron 1 of 3)",20,10026075,10368719,342645,2,"100131208","ENST00000421143.6",15488,"ENSG00000227906","SNAP25-AS1","SNAP25 antisense RNA 1"
"chr20",10353609,10353722,114,"*","MYC_A549_peak_5442",27,".",4.67061,6.17104,2.74794,53,"Intron (ENST00000421143.6/100131208, intron 1 of 3)",20,10026075,10368719,342645,2,"100131208","ENST00000421143.6",14997,"ENSG00000227906","SNAP25-AS1","SNAP25 antisense RNA 1"
"chr20",10369828,10370009,182,"*","MYC_A549_peak_5443",52,".",5.58682,8.96701,5.28423,68,"Promoter (<=1kb)",20,10103926,10368831,264906,2,"100131208","ENST00000692436.2",-997,"ENSG00000227906","SNAP25-AS1","SNAP25 antisense RNA 1"
"chr20",10370484,10370619,136,"*","MYC_A549_peak_5444",27,".",4.36521,6.17104,2.74794,11,"Promoter (1-2kb)",20,10103926,10368831,264906,2,"100131208","ENST00000692436.2",-1653,"ENSG00000227906","SNAP25-AS1","SNAP25 antisense RNA 1"
"chr20",10433807,10433913,107,"*","MYC_A549_peak_5445",25,".",3.44727,5.94584,2.57976,39,"Promoter (<=1kb)",20,10404935,10434198,29264,2,"8195","ENST00000652676.1",285,"ENSG00000125863","MKKS","MKKS centrosomal shuttling protein"
"chr20",10434164,10434332,169,"*","MYC_A549_peak_5446",82,".",4.49668,12.1278,8.25398,87,"Promoter (<=1kb)",20,10413708,10434222,20515,2,"128706665","ENST00000649912.2",0,"ENSG00000285723","LOC128706665","uncharacterized LOC128706665"
"chr20",10435170,10435567,398,"*","MYC_A549_peak_5447",44,".",3.28966,8.09835,4.49791,251,"Promoter (<=1kb)",20,10435305,10628030,192726,1,"128710","ENST00000334534.10",0,"ENSG00000149346","SLX4IP","SLX4 interacting protein"
"chr20",10540660,10540759,100,"*","MYC_A549_peak_5448",44,".",5.28141,8.00258,4.40735,57,"Intron (ENST00000334534.10/128710, intron 2 of 7)",20,10598675,10636829,38155,1,"128710","ENST00000488816.1",-57916,"ENSG00000149346","SLX4IP","SLX4 interacting protein"
"chr20",10540971,10541071,101,"*","MYC_A549_peak_5449",18,".",3.68369,5.08049,1.82808,27,"Intron (ENST00000334534.10/128710, intron 2 of 7)",20,10598675,10636829,38155,1,"128710","ENST00000488816.1",-57604,"ENSG00000149346","SLX4IP","SLX4 interacting protein"
"chr20",10541222,10541409,188,"*","MYC_A549_peak_5450",112,".",8.03002,15.3155,11.2865,66,"Intron (ENST00000334534.10/128710, intron 2 of 7)",20,10598675,10636829,38155,1,"128710","ENST00000488816.1",-57266,"ENSG00000149346","SLX4IP","SLX4 interacting protein"
"chr20",10598742,10599150,409,"*","MYC_A549_peak_5451",123,".",8.33542,16.4541,12.3805,317,"Promoter (<=1kb)",20,10598675,10636829,38155,1,"128710","ENST00000488816.1",67,"ENSG00000149346","SLX4IP","SLX4 interacting protein"
"chr20",10604583,10604885,303,"*","MYC_A549_peak_5452",235,".",9.72121,27.8561,23.5185,167,"Intron (ENST00000334534.10/128710, intron 6 of 7)",20,10598675,10636829,38155,1,"128710","ENST00000488816.1",5908,"ENSG00000149346","SLX4IP","SLX4 interacting protein"
"chr20",10671412,10671839,428,"*","MYC_A549_peak_5453",512,".",19.9406,55.8774,51.2957,143,"Promoter (2-3kb)",20,10637684,10673999,36316,2,"182","ENST00000254958.10",2160,"ENSG00000101384","JAG1","jagged canonical Notch ligand 1"
"chr20",10673820,10674621,802,"*","MYC_A549_peak_5454",73,".",6.2609,11.2084,7.38215,242,"Promoter (<=1kb)",20,10637684,10673999,36316,2,"182","ENST00000254958.10",0,"ENSG00000101384","JAG1","jagged canonical Notch ligand 1"
"chr20",10674666,10675013,348,"*","MYC_A549_peak_5455",39,".",4.71457,7.53305,3.98364,287,"Promoter (<=1kb)",20,10637684,10673999,36316,2,"182","ENST00000254958.10",-667,"ENSG00000101384","JAG1","jagged canonical Notch ligand 1"
"chr20",10675101,10675200,100,"*","MYC_A549_peak_5456",18,".",3.94141,5.08049,1.82808,59,"Promoter (1-2kb)",20,10637684,10673999,36316,2,"182","ENST00000254958.10",-1102,"ENSG00000101384","JAG1","jagged canonical Notch ligand 1"
"chr20",10706070,10706386,317,"*","MYC_A549_peak_5457",35,".",4.97601,7.06977,3.55919,145,"Intron (ENST00000667822.1/ENST00000667822.1, intron 1 of 1)",20,10696949,10754027,57079,1,"101929395","ENST00000417299.2",9121,NA,"LINC01752","long intergenic non-protein coding RNA 1752"
